mined_at,handle,tweet_id,tweet_id_str,created_at,year,month,day,day_of_week,hour,minute,retweet_count,source,text
2020-06-16 23:00:46.229831,Bot_Corona_V,1272336638807506945,1272336638807506945,2020-06-15 01:14:28+00:00,2020,6,15,0,1,14,0,"<a href=""https://github.com/snowlew"" rel=""nofollow"">Alpha-sun</a>","RT @TatoDeMacedo1: #coronavirus
Brasil acumula 867.882 casos confirmados da #COVID19 e 43.389 vidas ceifadas por negligência do genocida @j…"
2020-06-16 23:00:47.571151,Bot_Corona_V,1272336638807506945,1272336638807506945,2020-06-15 01:14:28+00:00,2020,6,15,0,1,14,0,"<a href=""https://github.com/snowlew"" rel=""nofollow"">Alpha-sun</a>","RT @TatoDeMacedo1: #coronavirus
Brasil acumula 867.882 casos confirmados da #COVID19 e 43.389 vidas ceifadas por negligência do genocida @j…"
2020-06-16 23:00:46.641989,Bot_Corona_V,1272336638807506945,1272336638807506945,2020-06-15 01:14:28+00:00,2020,6,15,0,1,14,0,"<a href=""https://github.com/snowlew"" rel=""nofollow"">Alpha-sun</a>","RT @TatoDeMacedo1: #coronavirus
Brasil acumula 867.882 casos confirmados da #COVID19 e 43.389 vidas ceifadas por negligência do genocida @j…"
2020-06-16 23:00:48.188245,Bot_Corona_V,1272336638807506945,1272336638807506945,2020-06-15 01:14:28+00:00,2020,6,15,0,1,14,0,"<a href=""https://github.com/snowlew"" rel=""nofollow"">Alpha-sun</a>","RT @TatoDeMacedo1: #coronavirus
Brasil acumula 867.882 casos confirmados da #COVID19 e 43.389 vidas ceifadas por negligência do genocida @j…"
2020-06-16 23:00:44.603639,Bot_Corona_V,1272336638807506945,1272336638807506945,2020-06-15 01:14:28+00:00,2020,6,15,0,1,14,0,"<a href=""https://github.com/snowlew"" rel=""nofollow"">Alpha-sun</a>","RT @TatoDeMacedo1: #coronavirus
Brasil acumula 867.882 casos confirmados da #COVID19 e 43.389 vidas ceifadas por negligência do genocida @j…"
2020-06-16 23:00:47.571151,ians_india,1272399231781912580,1272399231781912580,2020-06-15 05:23:11+00:00,2020,6,15,0,5,23,0,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","Protests for and against #Brazilian President #JairBolsonaro (@jairbolsonaro) took place for a third consecutive Sunday in several cities of the country, in the midst of the uncontrolled #coronaviruspandemic.

#covid_19 #corona https://t.co/uFFDBl6DtA"
2020-06-16 23:00:46.641989,ians_india,1272399231781912580,1272399231781912580,2020-06-15 05:23:11+00:00,2020,6,15,0,5,23,0,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","Protests for and against #Brazilian President #JairBolsonaro (@jairbolsonaro) took place for a third consecutive Sunday in several cities of the country, in the midst of the uncontrolled #coronaviruspandemic.

#covid_19 #corona https://t.co/uFFDBl6DtA"
2020-06-16 23:00:47.235808,ians_india,1272399231781912580,1272399231781912580,2020-06-15 05:23:11+00:00,2020,6,15,0,5,23,0,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","Protests for and against #Brazilian President #JairBolsonaro (@jairbolsonaro) took place for a third consecutive Sunday in several cities of the country, in the midst of the uncontrolled #coronaviruspandemic.

#covid_19 #corona https://t.co/uFFDBl6DtA"
2020-06-16 23:00:47.884337,ians_india,1272399231781912580,1272399231781912580,2020-06-15 05:23:11+00:00,2020,6,15,0,5,23,0,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","Protests for and against #Brazilian President #JairBolsonaro (@jairbolsonaro) took place for a third consecutive Sunday in several cities of the country, in the midst of the uncontrolled #coronaviruspandemic.

#covid_19 #corona https://t.co/uFFDBl6DtA"
2020-06-16 23:00:46.229831,ians_india,1272399231781912580,1272399231781912580,2020-06-15 05:23:11+00:00,2020,6,15,0,5,23,0,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","Protests for and against #Brazilian President #JairBolsonaro (@jairbolsonaro) took place for a third consecutive Sunday in several cities of the country, in the midst of the uncontrolled #coronaviruspandemic.

#covid_19 #corona https://t.co/uFFDBl6DtA"
